% Model:              6reg_allT_k_eps_result_new_kIn_epsIn_HOT_JET.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:54
% Dimension:          2
% Nodes:              84581
% Expressions:        1
% Description:        Surface
% r                       z                        Temperature
9.624999999999993E-4      1.0571355183384462E-4    422.89943978207833
0.0010999999999999985     1.057135518338446E-4     422.89943980138764
9.624999999999994E-4      2.1142710366768924E-4    422.8994405243262
0.0010999999999999985     2.114271036676892E-4     422.8994405622124
0                         9.974779492442159E-4     422.89944247599055
1.374999999999994E-4      9.974779492442159E-4     422.8994430968117
2.749999999999988E-4      9.974779492442159E-4     422.89944410193675
0                         0.0011148975495700025    422.89944287714684
1.3749999999999944E-4     0.0011148975495700025    422.89944350464754
2.749999999999989E-4      0.0011148975495700025    422.89944457018186
0.001237499999999998      0                        422.89943904196696
0.0013749999999999973     0                        422.89943904196696
0.001237499999999998      1.057135518338446E-4     422.8994398207004
0.0013749999999999973     1.057135518338446E-4     422.8994398401432
0.0012374999999999977     2.114271036676892E-4     422.89944060020974
0.001374999999999997      2.114271036676892E-4     422.8994406387121
0                         0.0012354408508117734    422.89944328608436
1.374999999999994E-4      0.0012354408508117734    422.8994439188471
2.749999999999988E-4      0.0012354408508117734    422.89944503880434
0                         0.0013559841520535446    422.89944369836047
1.3749999999999938E-4     0.0013559841520535446    422.89944433272007
2.7499999999999877E-4     0.0013559841520535446    422.89944549889
0.001512499999999998      0                        422.89943904196696
0.0016499999999999987     0                        422.89943904196696
0.001512499999999998      1.057135518338446E-4     422.8994398599761
0.0016499999999999987     1.057135518338446E-4     422.8994398801644
0.0015124999999999978     2.114271036676892E-4     422.8994406779896
0.0016499999999999987     2.114271036676892E-4     422.89944071813653
0                         0.0014797342536886056    422.8994441177988
1.3749999999999938E-4     0.0014797342536886056    422.89944475412545
2.7499999999999877E-4     0.0014797342536886056    422.89944596279923
0                         0.0016034843553236668    422.89944454003324
1.3749999999999936E-4     0.0016034843553236668    422.8994451759819
2.749999999999987E-4      0.0016034843553236666    422.899446421443
0.0017874999999999979     0                        422.89943904196696
0.0019249999999999972     0                        422.89943904196696
0.0017874999999999979     1.0571355183384458E-4    422.8994399009602
0.001924999999999997      1.0571355183384457E-4    422.8994399222659
0.0017874999999999979     2.1142710366768916E-4    422.8994407594509
0.001924999999999997      2.1142710366768913E-4    422.8994408019102
0                         0.0017305265675157228    422.89944496949596
1.3749999999999936E-4     0.0017305265675157228    422.8994456061641
2.749999999999987E-4      0.0017305265675157228    422.89944688600644
0                         0.0018575687797077788    422.89944540161525
1.3749999999999936E-4     0.0018575687797077788    422.89944603726
2.749999999999987E-4      0.0018575687797077788    422.8994473473574
0.002062499999999997      0                        422.89943904196696
