% Model:              turbulent flows.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:57
% Dimension:          2
% Nodes:              14641
% Expressions:        1
% Description:        Surface
% r                       z                        tds.DiT_c/1e-9[m^2/s]
0.011249999999999994      0.17647058823529416      1441227.0336191826
0.011576923076923071      0.17309056956115781      1452269.935948963
0.011897435897435894      0.1697292250233427       1458976.1398490039
0.012211538461538458      0.16638655462184876      1461512.547240246
0.012519230769230762      0.16306255835667605      1460263.1956703996
0.012820512820512817      0.15975723622782448      1455115.2725151905
0.013115384615384607      0.15647058823529414      1446250.6190603208
0.01340384615384615       0.15320261437908503      1433513.9176444265
0.013685897435897432      0.14995331465919703      1418049.9911090806
0.013961538461538454      0.1467226890756303       1399268.8033179431
0.014230769230769222      0.14351073762838473      1376386.7349931267
0.01449358974358974       0.14031746031746034      1352367.552130127
0.014749999999999994      0.13714285714285715      1325019.8939522626
0.015                     0.13398692810457521      1293678.5819307917
0.01654166666666666       0.1308496732026144       1313119.9392521805
0.01810284810126583       0.12773109243697484      1261054.2384629676
0.019683544303797464      0.12463118580765642      1125557.3741247768
0.021283755274261608      0.12154995331465922      908395.7845493887
0.02290348101265823       0.11848739495798322      617944.8352661653
0.02454272151898733       0.1154435107376284       296522.39598319575
0.026201476793248937      0.1124183006535948       55976.189844549284
0.027879746835443038      0.10941176470588238      18572.846561596503
0.02957753164556963       0.10642390289449113      8157.385589620995
0.03129483122362869       0.1034547152194211       4413.479879282275
0.03303164556962024       0.10050420168067227      697.0905290656301
0.03478797468354431       0.09757236227824465      84.9376669497467
0.03656381856540086       0.0946591970121382       10.559734615747924
0.038359177215189874      0.09176470588235296      1.4635238809934816
0.040174050632911386      0.0888888888888889       0
0.042008438818565405      0.08603174603174601      0
0.04386234177215191       0.08319327731092437      8.08738155593372E-4
0.04573575949367089       0.08037348272642389      7.438319126703992E-4
0.04762869198312237       0.07757236227824463      8.66617925497102E-4
0.04954113924050632       0.07478991596638654      5.510442967171618E-4
0.05147310126582279       0.07202614379084969      2.3585159011765413E-4
0.05342457805907174       0.06928104575163399      1.498765011223642E-5
0.05539556962025315       0.06655462184873949      7.92197474293135E-6
0.0573860759493671        0.06384687208216619      4.5822136564039864E-5
0.059396097046413514      0.06115779645191408      2.9338707751207194E-4
0.061425632911392386      0.0584873949579832       5.778910688604456E-4
0.06347468354430384       0.0558356676003735       3.1075277423647774E-4
0.06554324894514767       0.05320261437908497      5.3585377854400264E-5
0.06763132911392407       0.050588235294117656     7.769309863473046E-5
0.06973892405063294       0.04799253034547152      5.2450083884699395E-9
0.07186603375527427       0.04541549953314659      0.0010908402749025727
0.07401265822784808       0.04285714285714283      0.0020184596686489854
0.07617879746835443       0.04031746031746031      0.0016608332758490238
0.07836445147679326       0.03779645191409897      3.4089562593266314E-4
0.08056962025316455       0.0352941176470588       0.004535043248837316
0.08279430379746835       0.03281045751633984      0.011467739291946544
0.08503850210970465       0.03034547152194211      0.006406051065836728
0.08730221518987342       0.02789915966386555      0.01083992558578018
0.08958544303797471       0.025471521942110182     0.01574940797550716
0.09188818565400846       0.023062558356676005     0.016058006876333183
0.09421044303797468       0.02067226890756302      0.032056906828582137
0.09655221518987346       0.018300653594771232     0.0057574921262144845
0.09891350210970465       0.015947712418300668     0.02103400283870562
0.10129430379746836       0.013613445378151238     0.015850794914941176
0.10369462025316459       0.011297852474323066     0
0.10611445147679328       0.009000933706816067     0.7674227368496868
0.10855379746835442       0.0067226890756302395    205.7044797104001
0.11101265822784807       0.004463118580765631     1302.772112472859
9.935897435897432E-4      0.27090569561157796      230456.41336933253
0.0014807692307692304     0.2670401493930906       236839.27678393733
0.0019615384615384603     0.2631932773109244       249052.05156462887
0.002435897435897435      0.2593650793650794       271741.81465382606
0.0029038461538461527     0.2555555555555556       309399.0148425826
0.0033653846153846134     0.2517647058823529       363464.7528258381
0.0038205128205128177     0.24799253034547153      431894.1937595142
0.004269230769230768      0.24423902894491134      510461.92759017553
0.00471153846153846       0.24050420168067232      594971.8596910978
0.005147435897435896      0.23678804855275445      681740.4143440573
0.005576923076923074      0.2330905695611578       767865.7016109977
0.005999999999999998      0.22941176470588234      851323.6337729099
0.0064166666666666625     0.2257516339869281       930847.9392421044
0.006826923076923075      0.22211017740429506      1005704.028609964
0.007230769230769228      0.2184873949579832       1075493.697707117
0.007628205128205125      0.21488328664799253      1140024.5612353045
0.008019230769230763      0.21129785247432312      1199208.4357969977
0.008403846153846152      0.20773109243697482      1253055.96717173
0.008782051282051279      0.20418300653594776      1301608.266668706
0.00915384615384615       0.20065359477124184      1344933.011158104
0.009519230769230764      0.19714285714285723      1383153.4661491488
0.009878205128205126      0.19365079365079368      1416347.2335021552
0.010230769230769227      0.19017740429505137      1444648.8522347598
0.01057692307692307       0.18672268907563028      1468262.2280322497
0.010916666666666665      0.18328664799253036      1487200.6664097754
0.011249999999999994      0.17986928104575167      1501784.579008464
0.011576923076923075      0.17647058823529416      1511939.372378315
0.011897435897435893      0.17309056956115781      1517941.2922063018
0.012211538461538458      0.1697292250233427       1519786.4612568102
0.012519230769230762      0.1663865546218488       1517535.6630559992
0.012820512820512817      0.16306255835667605      1511760.6823868074
0.013115384615384607      0.15975723622782445      1502317.2328550501
0.01340384615384615       0.15647058823529414      1489349.9468671707
0.013685897435897426      0.153202614379085        1472373.0076547705
0.01396153846153846       0.14995331465919706      1453074.3800311997
0.014230769230769227      0.14672268907563024      1431318.2791977508
0.014493589743589741      0.1435107376283847       1404792.9304539799
0.014749999999999994      0.14031746031746034      1377404.1788053005
0.015                     0.1371428571428572       1346091.6802100148
0.01654166666666666       0.13398692810457521      1369224.2520343384
0.01810284810126583       0.13084967320261437      1317468.8294661706
0.01968354430379747       0.12773109243697484      1182899.2824991248
0.021283755274261615      0.12463118580765642      967452.2326504629
0.02290348101265823       0.12154995331465922      677387.3976903594
0.02454272151898733       0.11848739495798322      348011.54271046957
0.026201476793248947      0.1154435107376284       74257.41318825091
0.027879746835443038      0.11241830065359476      21679.250950975373
0.02957753164556963       0.10941176470588238      8889.561620402686
0.03129483122362869       0.10642390289449113      4626.971461765174
0.03303164556962024       0.10345471521942114      921.7377888977261
0.034787974683544304      0.10050420168067227      111.50566048364266
0.03656381856540087       0.09757236227824462      13.760450964201368
0.03835917721518989       0.09465919701213821      1.864246711458472
0.04017405063291138       0.09176470588235296      0.0022251599094396356
0.04200843881856541       0.0888888888888889       0
0.0438623417721519        0.08603174603174604      5.950344562170491E-4
0.04573575949367088       0.08319327731092437      7.011419559641636E-4
