% Model:              BurgersEquation.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:49
% Dimension:          2
% Nodes:              181621
% Expressions:        1
% Description:        Surface
% X                       par1par                  Dependent variable u
-0.5586666666666668       0                        0.983062340323954
-0.5573333333333335       0                        0.9838213927998337
-0.556                    0                        0.9845631898995674
-0.5546666666666668       0                        0.9852877118697486
-0.5533333333333333       0                        0.9859949398695702
-0.552                    0                        0.9866848738990326
-0.5506666666666667       0                        0.9873574955652207
-0.5493333333333333       0                        0.988012787397728
-0.548                    0                        0.9886507493965553
-0.5466666666666667       0                        0.9892713645321594
-0.5453333333333334       0                        0.9898746167073189
-0.544                    0                        0.9904605059220343
-0.5426666666666667       0                        0.9910290165128025
-0.5413333333333333       0                        0.9915801337581522
-0.54                     0                        0.9921138576580842
-0.5386666666666667       0                        0.9926301739175891
-0.5373333333333333       0                        0.993129069193292
-0.536                    0                        0.9936105434851938
-0.5346666666666667       0                        0.9940745838690169
-0.5333333333333334       0                        0.9945211783816119
-0.532                    0                        0.994950327022979
-0.5306666666666667       0                        0.9953620182415976
-0.5293333333333333       0                        0.9957562414564503
-0.528                    0                        0.9961329966675372
-0.5266666666666667       0                        0.9964922736979035
-0.5253333333333333       0                        0.9968340633503515
-0.524                    0                        0.9971583656248812
-0.5226666666666667       0                        0.9974651717206994
-0.5213333333333334       0                        0.9977544738258933
-0.52                     0                        0.9980262719404633
-0.5186666666666667       0                        0.9982805586411563
-0.5173333333333333       0                        0.9985173275025916
-0.516                    0                        0.9987365785247694
-0.5146666666666667       0                        0.9989383056631409
-0.5133333333333333       0                        0.999122503879882
-0.512                    0                        0.999289173174993
-0.5106666666666667       0                        0.9994383088835772
-0.5093333333333334       0                        0.9995699073561715
-0.508                    0                        0.9996839685927762
-0.5066666666666667       0                        0.9997804893088773
-0.5053333333333333       0                        0.9998594672439574
-0.504                    0                        0.9999209023980163
-0.5026666666666667       0                        0.9999647928674398
-0.5013333333333333       0                        0.9999911377810158
-0.5                      0                        0.9999999371387445
-0.4986666666666667       0                        0.9999911904182107
-0.49733333333333335      0                        0.9999648981376488
-0.49600000000000005      0                        0.9999210602970594
-0.4946666666666667       0                        0.9998596777553093
-0.4933333333333334       0                        0.9997807524199993
-0.49200000000000005      0                        0.9996842842911299
-0.49066666666666675      0                        0.999570275608717
-0.4893333333333334       0                        0.9994387296694255
-0.48800000000000004      0                        0.9992896464732557
-0.48666666666666675      0                        0.999123029641025
-0.4853333333333334       0                        0.9989388838579383
-0.48400000000000004      0                        0.9987372091239954
-0.4826666666666667       0                        0.9985180104402499
-0.4813333333333334       0                        0.9982812938797021
-0.48000000000000004      0                        0.9980270594423527
-0.47866666666666674      0                        0.9977553135087089
-0.4773333333333334       0                        0.9974660635386017
-0.47600000000000003      0                        0.997159309532031
-0.47466666666666674      0                        0.9968350592479629
-0.4733333333333334       0                        0.9964933215318708
