% Model:              DA_Temp_h=147mm_regv6_58BOS.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 9 2026, 10:39
% Dimension:          2
% Nodes:              22321
% Expressions:        1
% Description:        Surface
% R                       Z                        Temperature
0.002921052631578951      0                        530.149915394186
0.002921052631578951      2.672727272727272E-4     530.1499006093453
0                         0.00564                  530.149590216854
1.500000000000015E-4      0.00564                  530.1495860837368
0.0033868421052631625     0                        530.1498681570027
0.003386842105263163      2.672727272727272E-4     530.1498448798701
0                         0.006447272727272726     530.1493329747499
1.500000000000015E-4      0.006447272727272726     530.1493265033787
0.003884210526315793      0                        530.1497882734311
0.003884210526315793      2.672727272727272E-4     530.1497500491679
0                         0.007303636363636362     530.1489092855195
1.500000000000015E-4      0.007303636363636362     530.1488991956213
0.004413157894736847      0                        530.1496496073158
0.004413157894736846      2.672727272727272E-4     530.1495842488838
0                         0.008209090909090909     530.148219990144
1.5000000000000153E-4     0.008209090909090909     530.1482044174574
0.004973684210526319      0                        530.1494024200894
0.004973684210526319      2.6727272727272727E-4    530.1492862032354
0                         0.009163636363636363     530.1471164527173
1.5000000000000148E-4     0.009163636363636363     530.1470927623888
0.005565789473684214      0                        530.1489497370256
0.005565789473684214      2.672727272727272E-4     530.1487352019248
0                         0.010167272727272726     530.1453819772543
1.5000000000000145E-4     0.010167272727272726     530.1453465514697
0.006189473684210531      0                        530.1480977794362
0.006189473684210531      2.6727272727272716E-4    530.1476875602929
0                         0.011219999999999999     530.1427083256171
1.5000000000000148E-4     0.011219999999999999     530.1426563189488
0.006844736842105267      0                        530.1464495475067
0.006844736842105266      2.672727272727272E-4     530.1456393698353
0                         0.01232181818181818      530.1386658763536
1.5000000000000142E-4     0.012321818181818182     530.1385909208221
0.007531578947368427      0                        530.1431708757499
0.007531578947368427      2.672727272727272E-4     530.1415245924471
0                         0.013472727272727272     530.1326652563076
1.500000000000015E-4      0.013472727272727273     530.1325591050498
0.008250000000000006      0                        530.1364636531325
0.008250000000000006      2.672727272727272E-4     530.1330383941148
0                         0.014672727272727271     530.1239067993228
1.5000000000000145E-4     0.01467272727272727      530.1237588585592
0.009000000000000008      0                        530.1223505985164
0.009000000000000008      2.6727272727272727E-4    530.1151062123462
0                         0.015921818181818183     530.1113138349688
1.500000000000014E-4      0.015921818181818183     530.1111105585006
0.00975000000000001       0                        530.0935267474871
0.009750000000000009      2.6727272727272716E-4    530.0784939295592
0                         0.01722                  530.0934455816118
1.5000000000000137E-4     0.01722                  530.0931697057384
0.010468421052631589      0                        530.0380847780617
0.01046842105263159       2.672727272727272E-4     530.0085320628096
0                         0.018567272727272727     530.0683869192507
1.500000000000014E-4      0.01856727272727273      530.0680165269224
0.011155263157894746      0                        529.9348280921841
0.011155263157894748      2.6727272727272716E-4    529.8801500531789
0                         0.019963636363636364     530.0336273585613
1.5000000000000137E-4     0.019963636363636364     530.0331349562857
0.011810526315789485      0                        529.748701971712
0.011810526315789487      2.672727272727272E-4     529.6540830349967
0                         0.021409090909090912     529.985929785802
1.5000000000000137E-4     0.021409090909090912     529.9852817037607
0.012434210526315801      0                        529.4241778207705
0.012434210526315801      2.672727272727273E-4     529.272590707633
0                         0.022903636363636366     529.92116128924
1.500000000000013E-4      0.022903636363636366     529.9203181936974
0.013026315789473695      0                        528.8773229847246
0.013026315789473695      2.6727272727272716E-4    528.6573600878654
0                         0.02444727272727273      529.8343947689247
1.500000000000013E-4      0.02444727272727273      529.8333066565191
0.01358684210526317       0                        527.9877617446219
0.013586842105263168      2.672727272727273E-4     527.7109786259479
0                         0.02604                  529.7194860986806
1.5000000000000134E-4     0.026040000000000004     529.7181006884748
0.014115789473684222      0                        526.5930787030793
0.01411578947368422       2.6727272727272727E-4    526.3368697212646
0                         0.027681818181818182     529.5691834016984
1.500000000000013E-4      0.027681818181818182     529.5674585153139
0.014613157894736856      0                        524.4898489782937
0.014613157894736857      2.6727272727272727E-4    524.4315382445494
0                         0.02937272727272727      529.3764377274788
1.5000000000000126E-4     0.02937272727272727      529.3742849084375
0.015078947368421067      0                        521.4467055094264
0.015078947368421068      2.672727272727273E-4     521.8302678473227
0                         0.03111272727272727      529.1314712189874
1.5000000000000126E-4     0.03111272727272727      529.1288637682138
0.015513157894736855      0                        517.234276990983
0.015513157894736854      2.6727272727272727E-4    517.9687563220722
0                         0.03290181818181818      528.8260411267585
1.5000000000000126E-4     0.03290181818181818      528.8229107335393
0.015915789473684223      0                        511.6727075251293
0.015915789473684223      2.672727272727273E-4     512.0538431421536
0                         0.03474                  528.4514065795552
1.5000000000000118E-4     0.03474000000000001      528.4476750308385
0.016286842105263172      0                        504.6891683076446
0.016286842105263176      2.672727272727273E-4     504.6304302315967
0                         0.03662727272727273      527.9959944524054
1.5000000000000118E-4     0.03662727272727273      527.9916857720856
0.016626315789473697      0                        496.3680107515666
